Vforce,Charge
909.7531E-6,000.0000E+0
-3.5636E-3,-6.5436E-15
622.6255E-6,-35.7122E-15
-243.8380E-6,-53.9113E-15
46.6765E-6,-4.9223E-15
773.8080E-6,15.2736E-15
-1.5351E-3,-25.5473E-15
-248.9183E-6,-42.3769E-15
1.8050E-3,-7.7772E-15
350.7384E-6,12.4218E-15
488.3739E-6,-20.8571E-15
-4.1463E-3,-49.3411E-15
345.6562E-6,-6.5192E-15
-1.5486E-3,8.8739E-15
-527.5770E-6,-37.4328E-15
192.7810E-6,-54.2597E-15
1.2138E-3,-1.8390E-15
-1.8357E-3,31.3799E-15
921.6047E-6,5.6424E-15
46.6765E-6,-72.8879E-15
-2.6853E-3,-58.8602E-15
931.7682E-6,-13.2933E-15
-813.0111E-6,16.5014E-15
-1.8374E-3,36.6936E-15
632.7848E-6,-34.9783E-15
481.6009E-6,-42.8925E-15
-2.2740E-3,-64.5223E-15
53.4486E-6,-35.4132E-15
-1.6862E-3,-4.2494E-15
-1.5435E-3,-32.7324E-15
-2.9859E-3,-4.9966E-15
-2.1212E-3,-75.3005E-15
-1.4025E-3,23.7349E-15
626.0117E-6,-22.5723E-15
352.4311E-6,-19.5124E-15
-85.8796E-6,-65.1308E-15
196.1663E-6,-57.9611E-15
1.3548E-3,-8.9694E-15
2.0820E-3,18.0850E-15
-1.0934E-3,-13.1350E-15
1.9342E-3,-52.5837E-15
5.7007E-3,-41.9807E-15
1.0728E-3,-19.7248E-15
3.1115E-3,-20.0881E-15
-1.6778E-3,-11.5461E-15
2.0938E-3,-42.7630E-15
-1.6727E-3,-37.6474E-15
65.3048E-6,13.4043E-15
1.0779E-3,-19.1853E-15
787.3573E-6,-25.0375E-15
-950.6466E-6,-24.0354E-15
-663.5212E-6,-57.9989E-15
355.8192E-6,5.3939E-15
1.0694E-3,15.3081E-15
3.8420E-3,-135.4660E-18
-1.5605E-3,-88.9555E-15
-536.0451E-6,-52.3086E-15
-529.2697E-6,5.5935E-15
1.3650E-3,31.9640E-15
-245.5302E-6,-33.5413E-15
-1.2429E-3,-61.3349E-15
-5.7484E-3,-41.8320E-15
-80.7997E-6,3.0487E-15
1.9393E-3,30.1037E-15
1.2121E-3,13.9650E-15
778.8888E-6,-33.0251E-15
-670.2952E-6,-64.2483E-15
-2.4134E-3,-9.7762E-15
-1.5368E-3,10.4197E-15
187.7006E-6,12.1021E-15
-2.9809E-3,-21.1779E-15
-2.6971E-3,2.4444E-15
197.8595E-6,22.6408E-15
-1.2547E-3,39.4067E-15
-1.7032E-3,-31.5875E-15
-1.8256E-3,-55.2692E-15
-4.0121E-3,-9.0273E-15
53.4486E-6,18.0250E-15
-70.6385E-6,-15.9337E-15
-1.5232E-3,-70.4626E-15
1.6386E-3,-39.2978E-15
-2.1127E-3,6.9510E-15
1.0660E-3,19.6064E-15
632.7848E-6,-23.2707E-15
4.8071E-3,-44.8988E-15
-1.8273E-3,-47.3279E-15
-398.4077E-6,36.6224E-15
1.9393E-3,8.8303E-15
1.7898E-3,-35.4174E-15
-92.6554E-6,-41.2739E-15
2.0769E-3,-34.7887E-15
-677.0706E-6,-4.9966E-15
1.7864E-3,58.3919E-15
191.0855E-6,-69.5008E-15
-1.2615E-3,-111.6977E-15
343.9630E-6,-1.6887E-15
1.6335E-3,-30.8572E-15
1.0491E-3,13.3300E-15
1.5077E-3,-17.2039E-15
1.0491E-3,-216.4004E-15
5.6804E-3,41.6935E-15
22.0089E-3,85.2015E-15
34.8580E-3,339.1840E-15
51.1679E-3,457.4174E-15
61.7116E-3,620.2145E-15
79.4521E-3,776.8345E-15
95.0738E-3,1.0034E-12
