Vforce,Charge
-342.1254E-6,000.0000E+0
677.2114E-6,5.0997E-15
-777.0511E-6,-26.8256E-15
-1.3581E-3,53.6845E-15
-1.3378E-3,42.3321E-15
396.8600E-6,-21.8100E-15
-2.4981E-3,-31.1071E-15
536.1905E-6,-47.2597E-15
-4.6727E-3,12.6849E-15
-761.8110E-6,16.4150E-15
-1.6469E-3,-18.9393E-15
106.3456E-6,-10.4096E-15
-753.3425E-6,-34.1004E-15
-1.7879E-3,-21.4624E-15
255.8354E-6,-2.6473E-15
-1.9239E-3,-19.4870E-15
2.2861E-3,-13.6954E-15
-782.1287E-6,-40.1376E-15
2.1382E-3,-13.0938E-15
-321.8062E-6,-26.5013E-15
692.4534E-6,-53.6195E-15
1.4111E-3,-64.2847E-15
-629.2540E-6,-54.3880E-15
-1.1950E-3,-74.6535E-15
-617.4001E-6,-56.5261E-15
-4.5317E-3,-29.4908E-15
405.3262E-6,-42.2112E-15
-1.9323E-3,-61.1103E-15
-1.6435E-3,-90.2932E-15
-1.5008E-3,-116.0487E-15
-1.1984E-3,-52.6736E-15
1.1121E-3,-33.1760E-15
237.2076E-6,-49.3317E-15
-2.6527E-3,-111.4224E-15
-1.9256E-3,-104.2670E-15
-481.4549E-6,-43.6358E-15
-1.3530E-3,-34.4253E-15
2.2827E-3,-32.7483E-15
-1.9256E-3,-90.0382E-15
-27.9064E-6,-105.5009E-15
102.9597E-6,-66.1208E-15
-174.0100E-6,-52.1037E-15
-1.3310E-3,-29.1745E-15
-303.1775E-6,-67.9429E-15
-457.7491E-6,-113.5704E-15
2.1450E-3,-132.4589E-15
709.3881E-6,-67.7030E-15
-896.0607E-6,-69.4545E-15
3.4363E-3,-41.7257E-15
-466.2171E-6,-57.8755E-15
-1.2001E-3,-89.7976E-15
-5.3745E-3,-138.1696E-15
-461.1353E-6,-79.5888E-15
-610.6243E-6,-60.7737E-15
-615.7070E-6,-9.7375E-15
257.5300E-6,-70.4500E-15
-4.1019E-3,-155.8522E-15
-2.9297E-3,-93.8477E-15
-3.9456E-3,-53.7836E-15
1.1291E-3,-3.4293E-15
841.9451E-6,-51.7992E-15
-1.4957E-3,-141.9984E-15
-1.3462E-3,-70.3972E-15
-909.6072E-6,-47.4717E-15
-34.6776E-6,-7.4039E-15
-1.0540E-3,-27.6705E-15
988.0487E-6,-99.3498E-15
-2.7802E-3,-103.8458E-15
-892.6725E-6,13.6962E-15
537.8832E-6,-14.7964E-15
974.5017E-6,23.8997E-15
1.4281E-3,-71.7730E-15
-1.4923E-3,-109.1809E-15
1.2667E-3,-37.5755E-15
1.5471E-3,30.5993E-15
2.1382E-3,8.2807E-15
405.3262E-6,27.7830E-15
-765.1963E-6,-76.1253E-15
2.1501E-3,-36.7372E-15
828.3981E-6,-24.0940E-15
3.4481E-3,21.4639E-15
1.1206E-3,32.0514E-15
-343.8185E-6,-17.0136E-15
-192.6351E-6,-45.5088E-15
1.2582E-3,-28.0675E-15
1.8410E-3,-14.7381E-15
-177.3954E-6,1.3346E-15
3.1593E-3,9.8707E-15
106.3456E-6,20.4572E-15
249.0633E-6,-13.5201E-15
1.8511E-3,-31.7246E-15
5.1658E-3,-52.6736E-15
831.7839E-6,-46.8851E-15
-1.6317E-3,-17.1038E-15
-766.8918E-6,1.0220E-15
697.5342E-6,-74.7713E-15
-1.3496E-3,-86.1274E-15
-2.7700E-3,-30.9740E-15
-174.0100E-6,45.4316E-15
2.2928E-3,7.3477E-15
3.5637E-3,106.2225E-18
17.7312E-3,114.9042E-15
34.7682E-3,369.5610E-15
51.8205E-3,562.5187E-15
64.9449E-3,717.0781E-15
80.1114E-3,882.6080E-15
94.4114E-3,1.0043E-12
114.6373E-3,1.1904E-12
128.9441E-3,1.4313E-12
142.2078E-3,1.5687E-12
155.3543E-3,1.6945E-12
167.1942E-3,1.8621E-12
187.5764E-3,2.0804E-12
203.8897E-3,2.2590E-12
215.2846E-3,2.4060E-12
232.7464E-3,2.5420E-12
245.7348E-3,2.7768E-12
261.7729E-3,2.9951E-12
278.3902E-3,3.1531E-12
293.5516E-3,3.2919E-12
309.4351E-3,3.4780E-12
322.7225E-3,3.7265E-12
339.1768E-3,3.9482E-12
355.0840E-3,4.0932E-12
364.1446E-3,4.2820E-12
381.0406E-3,4.4435E-12
397.0719E-3,4.7317E-12
410.2420E-3,4.9973E-12
432.9110E-3,5.2246E-12
444.7527E-3,5.4360E-12
461.2104E-3,5.6352E-12
475.0653E-3,5.9810E-12
490.9589E-3,6.3625E-12
504.6796E-3,6.6754E-12
518.9728E-3,6.9671E-12
537.7665E-3,7.2848E-12
550.8909E-3,7.7164E-12
565.1859E-3,8.1218E-12
578.5906E-3,8.5335E-12
595.9419E-3,8.9479E-12
607.9093E-3,9.3973E-12
626.2529E-3,9.9769E-12
638.9677E-3,10.5174E-12
656.3071E-3,11.0518E-12
670.8909E-3,11.6376E-12
685.1773E-3,12.2275E-12
702.4829E-3,12.9723E-12
