,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_1D,0.0,0.3754976888725272,0.0,0.0,0.0,0.0,924022.0,0.0,0.0,0.0,0.0,3.5610823530189677,0.8144152355380356,0.8038162116846881,1.6544739542349394
1,20um_O_2D,2.226526106688391,0.26720099358540694,0.6169270724058151,-0.007662775216349282,1.1869080897886306,-0.06151772987815085,0.0,3.400261832935728,0.8730257299654021,0.7068887762725353,0.7050917798636449,3.6771895815911346,0.7457750480305241,0.7457750480305241,0.0
