,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,20um_O_1D,13.951447089278567,1.254034099860784,0.9677712107077241,0.1729614749688228,1.0123829990625381,0.7043908784303388,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44303398254365
1,20um_O_2D,14.17088656518107,1.2406080012720457,0.952753379708156,0.15844789697391698,0.8299264162778854,0.5072567771708012,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.568349708870116
2,30um_O_1D,14.331466957186652,1.278864379961757,0.9610146218910813,0.17403558654649576,0.8106188683304936,0.4639300963742139,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.684622787037423
