,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,20um_O_1D,17.98580836494746,2.73758549924088,1.155055409995839,0.09128292540439453,1.1152618841733783,0.09844131099411335,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.381260258049874
1,30um_O_1D,18.043045346097657,2.605287469292962,1.1107019267510623,0.08160813608145734,1.0457920113112777,0.07504002180820724,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29091164395587
2,20um_O_2D,17.97299912920682,2.7431803264157835,1.1551972795277834,0.0918194604961231,1.1011767915915698,0.08227907050568906,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65212148045836
