,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_1D,18.144523308538776,2.4380445972106783,1.0828953188611194,0.09911625770676391,1.0262125409208238,0.08935668292745458,164317.0,21.176167510735485,4.582419233725969,0.918395778516699,0.918395778516699,21.11350290228332,4.535152817359003,0.9188692689179998,0.9188692689179998,21.141594112504944
1,20um_O_1D,18.346915968885845,2.276789432092999,1.047185912495479,0.10728159126611886,1.016123260371387,0.10756785305003164,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47312174261895
