,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_3D,14.888225183637378,1.2959347329511701,0.9418351540807635,0.12257274274225732,0.13722650101408362,-0.19663879264634654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43822127020983
1,20um_O_2R,15.222549487361787,1.338056953666397,0.9293471123091877,0.0914443874746928,0.1481633484363556,-0.191239782700651,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76065264115645
2,20um_O_2D,15.526300337942448,1.3619209977790856,0.9326668102294207,0.10117969168808133,0.11740394541993737,-0.17443849360112285,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.883998951707447
