,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,20um_O_2D,3.944940853140017,0.7801209496356146,0.8377950661815703,0.12153203818244773,1.1854461811017245,0.19639699170594943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6903440698852235
1,30um_O_3D2R,3.2704256186535705,0.7140298174635079,0.7926566896494478,0.10652916167374149,1.2167253769002855,0.21143398118648138,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3668145542498245
2,20um_O_1D,4.5984889593947065,0.875515709601381,0.8681968578603119,0.13875342779945526,1.1847469529602677,0.2163076984245697,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148356478066218
