,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,20um_O_2D,4.685573712892571,0.625416221058295,0.7411123386118561,0.06897881490056268,1.0782460120972246,0.44222354984720097,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.973248368382644
1,20um_O_1D,6.629070588326521,1.1038188336820194,1.057806826196611,0.05173967000035962,1.2444394738413393,0.031890873927012287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.058301627931195
2,30um_O_2D,3.2993922859405815,0.5885678758394601,0.7058601528406143,0.05291457214682804,1.1104334122501314,0.42584334659680234,164317.0,4.874722734105311,1.3404698130255503,0.8326116501844827,0.8326116501844827,5.146050670520634,1.4181565912852205,0.8234169828474975,0.8234169828474975,5.20038997432668
