,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_-1D,17.62559872238252,3.1838444391716676,1.2664536105003208,0.32753452720868664,1.1130762142129242,0.38398040264661687,3163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.12405280289432
1,20um_O_2D,18.672706481554044,3.115678088380525,1.2631499487906694,0.08963143237729043,1.1697147078812122,0.08949890191529364,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.190966582062995
2,20um_O_1D,18.705954733588726,3.1308738086077237,1.2919556200504303,0.10668123034058041,1.1628475999459624,0.18957278398094607,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.473448530198073
3,200um_O_1D,9.658179791894035,0.0,1.3268635366111994,0.07619173920209543,2.0760559234768152,0.7249067360764277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,30um_O_3D,18.634380749464587,0.07149680340189471,1.395412945188582,0.09064158372061915,1.3738907424267381,0.09873030398453242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
