,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 2 Qsw/(U+|D|),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,20um_O_1D,11.985573457643651,0.8438709920863295,0.8893478852696717,0.0246048242418615,0.08809286798350513,-0.18861962052932407,0.0,15.119632279270611,2.600132381748319,1.1413147702690942,1.1413147702690942,15.01771049130092,2.6772446400504935,2.139578647071447,2.139578647071447,15.520603767527062
1,30um_O_2R,11.73473962108739,0.0,0.9190871056634933,0.08326533754340937,0.12366292905062437,-0.1945750725829638,177828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.141098969761412
