,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_1D,14.020221473219625,1.3966637095256624,1.0060439654625952,0.20747824479493843,1.200732398632681,0.19139437904831547,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.202178186876132
1,20um_O_3D4R,13.744807276339086,1.38238498565958,0.9906813689740375,0.193664434341506,1.2184165933576878,0.1789975311886769,2626037.0,17.872751946611693,3.6187621404594785,0.8647190992051037,0.8583004839201567,0.0,0.0,0.0,17.825958638052466
2,30um_O_3D3R,13.970593562198703,1.3499648990777124,0.9975714307511225,0.20080438446258664,1.214455177752825,0.20691166370035385,2894267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25908779425382
