,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_2D3R,0.6260514851419434,0.17306608051045505,0.2611236332959379,-0.0007961918600201678,1.608793396182591,0.2840621284921938,29286446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4578005779720788
1,30um_O_2R,0.5388300034307293,0.15635404539540557,0.20768569225765532,-0.009479533549207109,1.6379566393079585,0.32789900606144706,8576959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3335098249401933
2,30um_O_3R,0.7715506108575516,0.1312499220906241,0.20577398294699378,0.021602440073172052,1.6385347985196859,0.37276789319074577,2308841.0,1.6503773699970823,0.26329823795538765,0.7618038477376103,0.7596718878330331,1.8969557740022693,0.8242024554274756,0.8242024554274756,1.929382289357226
3,20um_O_2D5R,0.6010451333082754,0.16167843158637657,0.299611627968261,0.05063310752040229,1.55621318766498,0.2605914347560563,8576959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3221776837846175
4,30um_O_4R,0.7379591806966317,0.1250326737293892,0.20618160191224888,0.021432200620184916,1.704995604326541,0.36503965537733274,8576959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8290637036345707
