,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_1D,13.840950062927499,1.4406923454445282,1.0506583020323887,0.22380126427745634,1.2585725950775668,0.3426723323937338,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.040604403983313
1,30um_O_2D2R,14.301090068653034,1.3391797171675444,0.9990704006049782,0.1548749394758071,1.127535210980568,0.283339749851397,766230.0,18.077869349834888,3.4456555826383837,0.9328342273392494,0.9328342273392494,0.0,0.0,0.0,18.205510887428446
