,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_4D3R,22.06294252573569,1.103753941597137,0.9443748043850064,0.16475370077572077,0.8545261459657922,0.5679699809352612,2626037.0,30.40114587425462,3.220327601566218,0.9520430768284291,0.9520430768284291,0.0,0.0,0.0,24.570726040372566
1,30um_O_1D,22.65983740174853,0.0,0.9663854346144944,0.14023263034406958,1.2195275435224175,0.1121127263549333,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9831297656632
2,30um_O_1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,20um_O_4R,29.205107310845396,1.0701119073222525,0.9310788558796048,0.16181712536657517,0.8412804040126503,0.5524190001613862,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4564900390092
