Vforce,Charge
2.0693E-3,000.0000E+0
-676.1530E-6,8.5166E-15
1.5002E-3,-14.5007E-15
922.5204E-6,-25.1774E-15
2.5127E-3,-17.3427E-15
1.9351E-3,-18.4206E-15
1.6530E-3,-21.5531E-15
-5.3041E-3,-17.1522E-15
1.2130E-3,27.7043E-15
198.7771E-6,-44.6759E-15
-232.7610E-6,-47.8111E-15
1.5171E-3,-31.0589E-15
-2.2681E-3,-38.9975E-15
776.4168E-6,-49.6747E-15
793.3511E-6,-52.8052E-15
3.5422E-3,-32.6241E-15
-248.0031E-6,-92.6678E-15
910.6684E-6,-90.3221E-15
-1.6955E-3,-37.9305E-15
-681.2320E-6,-34.9002E-15
-518.1956E-6,12.0136E-15
640.4759E-6,-72.0189E-15
-4.0078E-3,-82.7020E-15
-2.6928E-3,-65.9567E-15
630.3128E-6,-27.2721E-15
1.6530E-3,-61.9417E-15
-1.2656E-3,-82.2236E-15
638.7813E-6,-52.4490E-15
61.1397E-6,-33.6438E-15
-380.5577E-6,-71.0594E-15
-3.5644E-3,-89.2808E-15
-664.2991E-6,-90.3587E-15
-538.5170E-6,-72.9316E-15
210.6305E-6,-33.5572E-15
-533.4348E-6,-70.9755E-15
56.0607E-6,-80.9666E-15
-662.6065E-6,-79.9872E-15
784.8849E-6,-103.0024E-15
932.6830E-6,-88.9947E-15
-825.6429E-6,-79.1085E-15
-1.6853E-3,-68.5346E-15
-956.5062E-6,-62.0722E-15
-219.2126E-6,-44.6355E-15
321.1719E-6,-278.8213E-15
-1.4016E-3,-127.7035E-15
198.7771E-6,-5.3766E-15
2.5280E-3,31.9432E-15
2.3717E-3,-59.6313E-15
-2.4209E-3,-203.3190E-15
-2.7114E-3,-240.7410E-15
-246.3104E-6,-164.3523E-15
54.3662E-6,21.7343E-15
1.5052E-3,49.4521E-15
470.6641E-6,-137.4265E-15
-244.6130E-6,-222.1504E-15
-820.5620E-6,-173.8697E-15
-389.0239E-6,-83.7687E-15
-232.7610E-6,-14.2316E-15
339.8016E-6,-52.3334E-15
640.4759E-6,-148.0208E-15
932.6830E-6,-195.0305E-15
2.0812E-3,-172.7979E-15
-3.4250E-3,-88.1826E-15
3.6748E-3,-16.5861E-15
-820.5620E-6,-47.8336E-15
925.9095E-6,-122.2689E-15
-2.5382E-3,-185.7343E-15
2.9612E-3,-155.2704E-15
-1.1212E-3,-98.7664E-15
-1.1128E-3,-16.8929E-15
1.5035E-3,-7.6865E-15
-528.3544E-6,-128.0594E-15
-90.0428E-6,-215.5225E-15
-81.5767E-6,-170.6644E-15
1.0771E-3,-85.3556E-15
2.3886E-3,19.8390E-15
1.3693E-3,-51.8508E-15
-1.6701E-3,-143.4247E-15
-1.0941E-3,-203.4622E-15
1.3642E-3,-167.5162E-15
640.4759E-6,-56.1561E-15
932.6830E-6,8.5851E-15
2.9595E-3,-75.4448E-15
-5.0000E-3,-191.7025E-15
-232.7610E-6,-225.0036E-15
-1.1043E-3,-141.7563E-15
4.8216E-3,-45.4813E-15
-1.3965E-3,-67.1300E-15
-394.1062E-6,-166.2529E-15
-1.5511E-3,-231.7824E-15
-1.5392E-3,-129.3392E-15
205.5506E-6,-89.2808E-15
-2.3837E-3,-102.6951E-15
626.9270E-6,-162.0506E-15
920.8277E-6,-142.5620E-15
1.5086E-3,-162.1486E-15
-83.2712E-6,-154.9984E-15
-383.9454E-6,-142.3673E-15
-1.1009E-3,-126.9921E-15
1.3541E-3,-111.6170E-15
4.2507E-3,-75.6716E-15
21.1349E-3,42.5407E-15
37.1831E-3,238.9158E-15
49.4512E-3,436.6600E-15
63.7309E-3,676.9053E-15
81.8110E-3,932.9282E-15
94.3493E-3,1.0601E-12
112.4056E-3,1.1865E-12
125.5419E-3,1.3520E-12
141.8552E-3,1.6348E-12
157.0318E-3,1.9107E-12
171.7617E-3,2.0069E-12
187.9086E-3,2.0984E-12
198.9176E-3,2.3352E-12
213.3129E-3,2.5844E-12
230.9750E-3,2.8191E-12
244.9642E-3,2.9655E-12
260.5622E-3,3.0967E-12
275.8613E-3,3.3095E-12
296.1041E-3,3.5690E-12
308.0800E-3,3.7845E-12
325.2784E-3,4.0070E-12
339.9964E-3,4.1526E-12
353.1259E-3,4.3037E-12
366.1161E-3,4.6441E-12
385.3328E-3,4.9083E-12
399.0653E-3,5.1095E-12
415.8220E-3,5.2428E-12
427.0505E-3,5.4549E-12
442.5176E-3,5.8041E-12
457.8319E-3,6.1191E-12
472.4038E-3,6.3765E-12
489.0042E-3,6.5736E-12
503.1429E-3,6.8453E-12
518.6253E-3,7.3132E-12
535.2308E-3,7.5925E-12
550.0983E-3,7.9719E-12
562.8115E-3,8.3630E-12
579.4238E-3,8.6574E-12
594.7380E-3,9.2590E-12
608.2973E-3,9.6631E-12
624.9045E-3,10.1487E-12
635.5977E-3,10.8723E-12
654.6345E-3,11.2963E-12
671.1226E-3,11.8910E-12
684.8399E-3,12.6530E-12
704.7736E-3,13.1983E-12
717.7688E-3,14.0391E-12
731.7902E-3,14.9478E-12
747.2268E-3,15.6214E-12
760.7912E-3,16.6130E-12
779.1500E-3,17.5121E-12
790.2341E-3,18.4619E-12
807.1606E-3,19.6401E-12
822.7620E-3,20.6393E-12
836.7630E-3,21.6549E-12
849.3114E-3,22.9078E-12
867.0790E-3,24.0194E-12
883.4025E-3,25.3607E-12
898.2902E-3,26.6814E-12
913.1408E-3,27.9007E-12
926.8615E-3,29.2961E-12
944.3505E-3,30.7238E-12
956.4708E-3,32.1323E-12
971.1989E-3,33.6224E-12
992.2946E-3,35.1406E-12
1.0009E+0,36.7115E-12
1.0164E+0,38.3113E-12
1.0334E+0,39.9536E-12
1.0474E+0,41.7323E-12
1.0614E+0,43.5459E-12
1.0766E+0,45.1772E-12
1.0936E+0,46.8524E-12
1.1087E+0,48.5248E-12
1.1237E+0,50.3001E-12
1.1393E+0,52.0555E-12
1.1545E+0,53.7938E-12
1.1690E+0,55.4285E-12
1.1858E+0,57.0653E-12
1.2004E+0,58.6644E-12
1.2122E+0,60.2737E-12
1.2279E+0,61.8529E-12
1.2456E+0,63.3999E-12
1.2578E+0,64.9174E-12
1.2766E+0,66.4698E-12
1.2859E+0,67.9606E-12
1.3042E+0,69.3924E-12
1.3205E+0,70.7734E-12
1.3348E+0,72.2429E-12
1.3504E+0,73.6939E-12
1.3672E+0,75.1038E-12
1.3794E+0,76.4841E-12
1.3976E+0,77.8563E-12
1.4140E+0,79.2470E-12
1.4313E+0,80.6095E-12
1.4459E+0,81.8631E-12
1.4574E+0,83.2023E-12
1.4758E+0,84.5457E-12
1.4886E+0,85.9349E-12
1.5033E+0,87.2317E-12
1.5194E+0,88.4976E-12
1.5335E+0,89.7881E-12
1.5474E+0,91.0732E-12
1.5660E+0,92.3418E-12
1.5800E+0,93.6283E-12
1.6008E+0,94.8503E-12
1.6066E+0,96.0359E-12
1.6248E+0,97.2401E-12
1.6411E+0,98.4525E-12
1.6556E+0,99.6259E-12
1.6703E+0,100.7786E-12
1.6871E+0,101.9149E-12
1.6984E+0,103.0437E-12
1.7169E+0,104.1779E-12
1.7327E+0,105.3101E-12
1.7499E+0,106.3724E-12
1.7630E+0,107.4744E-12
1.7763E+0,108.5106E-12
1.7936E+0,109.5777E-12
1.8079E+0,110.5817E-12
1.8232E+0,111.6391E-12
1.8432E+0,112.6685E-12
1.8528E+0,113.7123E-12
1.8675E+0,114.6669E-12
1.8836E+0,115.6359E-12
1.8950E+0,116.5782E-12
1.9168E+0,117.5164E-12
1.9312E+0,118.4436E-12
1.9464E+0,119.3392E-12
1.9610E+0,120.2109E-12
1.9769E+0,121.1470E-12
1.9873E+0,122.0119E-12
2.0063E+0,122.8684E-12
2.0202E+0,123.7264E-12
2.0349E+0,124.6351E-12
2.0498E+0,125.5075E-12
2.0647E+0,126.3695E-12
2.0808E+0,127.2035E-12
2.0968E+0,128.0779E-12
2.1132E+0,128.9427E-12
2.1263E+0,129.8357E-12
2.1402E+0,130.6977E-12
2.1584E+0,131.5262E-12
2.1727E+0,132.3643E-12
2.1879E+0,133.2161E-12
2.2023E+0,134.1371E-12
2.2162E+0,134.9683E-12
2.2313E+0,135.7947E-12
2.2476E+0,136.5547E-12
2.2618E+0,137.4085E-12
2.2755E+0,138.2946E-12
2.2937E+0,139.0874E-12
2.3082E+0,139.8487E-12
2.3239E+0,140.6326E-12
2.3394E+0,141.4755E-12
2.3570E+0,142.2457E-12
2.3689E+0,143.0838E-12
2.3844E+0,143.8122E-12
2.3987E+0,144.5289E-12
2.4124E+0,145.2552E-12
2.4286E+0,146.0453E-12
2.4461E+0,146.8313E-12
2.4602E+0,147.5192E-12
2.4754E+0,148.1852E-12
2.4957E+0,148.9582E-12
2.5083E+0,149.7428E-12
2.5248E+0,150.4718E-12
2.5359E+0,151.1214E-12
2.5516E+0,151.8354E-12
2.5691E+0,152.5603E-12
2.5802E+0,153.2229E-12
