Vforce,Charge
-101.7360E-6,000.0000E+0
-2.1387E-3,3.3438E-15
-1.9825E-3,4.6345E-15
-100.0391E-6,-12.5841E-15
-674.2954E-6,-5.8060E-15
2.9495E-3,9.8890E-15
-1.4014E-3,29.6916E-15
42.6749E-6,-2.6104E-15
-3.0120E-3,11.0151E-15
623.7047E-6,-3.4606E-15
35.9014E-6,-26.1665E-15
1.9302E-3,31.3466E-15
-1.5492E-3,414.7092E-18
628.7832E-6,-44.9108E-15
-1.4167E-3,49.6161E-15
-679.3757E-6,22.7988E-15
-103.4291E-6,28.8892E-15
-675.9876E-6,18.5270E-15
-1.1075E-3,-43.9393E-15
-983.4367E-6,11.5092E-15
190.4721E-6,55.9941E-15
1.2081E-3,17.5249E-15
484.3761E-6,21.5617E-15
-3.1462E-3,-22.3990E-15
-244.4500E-6,3.5744E-15
338.2716E-6,99.4795E-15
-973.2760E-6,37.0100E-15
-556.9795E-6,3.3299E-15
-1.9960E-3,40.2669E-15
333.1898E-6,39.5025E-15
336.5752E-6,81.2456E-15
-4.4544E-3,19.4569E-15
-1.5560E-3,-75.9224E-15
-1.9926E-3,43.2862E-15
-681.0689E-6,88.4551E-15
-1.1245E-3,28.7259E-15
-1.6886E-3,15.6208E-15
-1.1228E-3,-26.9682E-15
465.7459E-6,43.5648E-15
-536.6580E-6,66.1093E-15
1.3661E-3,7.0767E-15
2.6454E-3,20.7101E-15
637.2513E-6,-8.8442E-15
-1.4048E-3,8.9006E-15
783.3553E-6,59.5605E-15
339.9652E-6,43.0297E-15
1.9420E-3,-1.6060E-15
1.7807E-3,-77.0985E-15
-980.0514E-6,8.5169E-15
197.2470E-6,80.4274E-15
-1.2587E-3,74.1772E-15
-2.1319E-3,-7.4898E-15
-2.2848E-3,-24.0286E-15
1.0569E-3,10.1724E-15
2.9478E-3,33.4083E-15
-811.9309E-6,32.6471E-15
-257.9988E-6,9.2540E-15
2.6573E-3,-16.1874E-15
32.5151E-6,-10.7853E-15
915.9114E-6,15.8754E-15
-815.3181E-6,32.9383E-15
-2.6825E-3,5.4412E-15
-388.8608E-6,-11.0917E-15
-94.9611E-6,-15.2825E-15
1.6498E-3,29.8927E-15
-1.1245E-3,29.8096E-15
195.5543E-6,9.8508E-15
633.8654E-6,863.0093E-18
-536.6580E-6,7.6390E-15
341.6579E-6,15.1042E-15
-822.0916E-6,33.5362E-15
909.1383E-6,5.3477E-15
470.8272E-6,14.8650E-15
1.0502E-3,54.5486E-15
193.8607E-6,52.4146E-15
763.0343E-6,45.4788E-15
622.0116E-6,60.4828E-15
-1.9791E-3,41.8926E-15
200.6347E-6,46.6165E-15
-1.4133E-3,49.2758E-15
2.0712E-3,63.5958E-15
1.3491E-3,49.8068E-15
1.0569E-3,75.0952E-15
1.0620E-3,81.1888E-15
2.0864E-3,75.6316E-15
3.0871E-3,68.0144E-15
-242.7568E-6,59.0234E-15
-823.7866E-6,54.1449E-15
-681.0689E-6,79.4318E-15
-2.2865E-3,123.2242E-15
914.2187E-6,103.2643E-15
-247.8400E-6,81.2456E-15
-981.7445E-6,64.0222E-15
-390.5540E-6,82.4537E-15
-971.5838E-6,98.1418E-15
-225.8226E-6,62.4182E-15
474.2125E-6,79.4779E-15
2.9529E-3,104.0866E-15
-2.4309E-3,100.5734E-15
1.9369E-3,108.7264E-15
3.3455E-3,111.3835E-15
19.0981E-3,281.3279E-15
33.8330E-3,477.3261E-15
51.3236E-3,619.8538E-15
64.4497E-3,824.7652E-15
79.0284E-3,950.8319E-15
95.6407E-3,1.1914E-12
106.5921E-3,1.2592E-12
123.7956E-3,1.4415E-12
139.9662E-3,1.6196E-12
154.5516E-3,1.7615E-12
170.7442E-3,1.9904E-12
182.5605E-3,2.1541E-12
200.9090E-3,2.3179E-12
216.6616E-3,2.4728E-12
229.3596E-3,2.6455E-12
246.3966E-3,2.8380E-12
262.1407E-3,3.0286E-12
278.0310E-3,3.2191E-12
291.8842E-3,3.3506E-12
307.7795E-3,3.4986E-12
321.7687E-3,3.6932E-12
339.4138E-3,3.9160E-12
352.6861E-3,4.0996E-12
367.7234E-3,4.2764E-12
382.4465E-3,4.4162E-12
397.4516E-3,4.5670E-12
413.6273E-3,4.7918E-12
431.1128E-3,5.0076E-12
445.1172E-3,5.2256E-12
461.2945E-3,5.3592E-12
472.8304E-3,5.5429E-12
489.8708E-3,5.7779E-12
505.6319E-3,6.0199E-12
520.6371E-3,6.1651E-12
533.7783E-3,6.3371E-12
548.8038E-3,6.5818E-12
562.8100E-3,6.8272E-12
580.8612E-3,7.0883E-12
597.6298E-3,7.2665E-12
611.4728E-3,7.5249E-12
627.9458E-3,7.7517E-12
641.3743E-3,8.0355E-12
656.8144E-3,8.2877E-12
674.4493E-3,8.5564E-12
690.3209E-3,8.8470E-12
701.7192E-3,9.1163E-12
719.6412E-3,9.4433E-12
730.1595E-3,9.7496E-12
746.4880E-3,10.0540E-12
761.5068E-3,10.3555E-12
776.9637E-3,10.7058E-12
792.5600E-3,11.0677E-12
809.8892E-3,11.4255E-12
824.6158E-3,11.7895E-12
839.2181E-3,12.1205E-12
858.8579E-3,12.5003E-12
868.3874E-3,12.8731E-12
883.2480E-3,13.2769E-12
896.8294E-3,13.6881E-12
912.1335E-3,14.1474E-12
927.4309E-3,14.5676E-12
941.5899E-3,15.0076E-12
959.5052E-3,15.4292E-12
973.2226E-3,15.9159E-12
987.9388E-3,16.4033E-12
1.0066E+0,16.8625E-12
1.0178E+0,17.3348E-12
1.0365E+0,17.9072E-12
1.0525E+0,18.4631E-12
1.0672E+0,18.8840E-12
1.0821E+0,19.4783E-12
1.0957E+0,20.0171E-12
1.1107E+0,20.6025E-12
1.1274E+0,21.1948E-12
1.1428E+0,21.7219E-12
1.1558E+0,22.3492E-12
1.1734E+0,22.9174E-12
1.1868E+0,23.5015E-12
1.1999E+0,24.1705E-12
1.2157E+0,24.7937E-12
1.2323E+0,25.3640E-12
1.2488E+0,25.9782E-12
1.2617E+0,26.6637E-12
1.2773E+0,27.4034E-12
1.2967E+0,28.0889E-12
1.3087E+0,28.7723E-12
1.3256E+0,29.4798E-12
1.3393E+0,30.2626E-12
1.3562E+0,31.0606E-12
1.3677E+0,31.8510E-12
1.3855E+0,32.5557E-12
1.4010E+0,33.3002E-12
1.4128E+0,34.1481E-12
1.4303E+0,35.0448E-12
1.4444E+0,35.9010E-12
1.4563E+0,36.7435E-12
1.4737E+0,37.6093E-12
1.4889E+0,38.5142E-12
1.5093E+0,39.4760E-12
1.5218E+0,40.3871E-12
1.5347E+0,41.3372E-12
1.5526E+0,42.3032E-12
1.5659E+0,43.3506E-12
1.5823E+0,44.3920E-12
1.5921E+0,45.3922E-12
1.6128E+0,46.4047E-12
1.6246E+0,47.5187E-12
1.6429E+0,48.6553E-12
1.6561E+0,49.7508E-12
1.6733E+0,50.7695E-12
1.6878E+0,51.8671E-12
1.7035E+0,52.9632E-12
1.7172E+0,54.1492E-12
1.7351E+0,55.2632E-12
1.7494E+0,56.3704E-12
1.7662E+0,57.4905E-12
1.7784E+0,58.6813E-12
1.7936E+0,59.8892E-12
1.8070E+0,61.0725E-12
1.8232E+0,62.2598E-12
1.8378E+0,63.4444E-12
1.8535E+0,64.6709E-12
1.8700E+0,65.9666E-12
1.8855E+0,67.2163E-12
1.8993E+0,68.4338E-12
1.9117E+0,69.6417E-12
1.9286E+0,70.7996E-12
1.9458E+0,72.0884E-12
1.9629E+0,73.2518E-12
1.9769E+0,74.5269E-12
1.9903E+0,75.8534E-12
2.0063E+0,77.0956E-12
2.0205E+0,78.3495E-12
2.0380E+0,79.6068E-12
2.0475E+0,80.7640E-12
2.0668E+0,82.0788E-12
2.0807E+0,83.2689E-12
2.0987E+0,84.5605E-12
2.1129E+0,85.8199E-12
2.1275E+0,87.0031E-12
2.1422E+0,88.3091E-12
2.1565E+0,89.5890E-12
2.1734E+0,90.7832E-12
2.1868E+0,92.0213E-12
2.2017E+0,93.2463E-12
2.2195E+0,94.4748E-12
2.2329E+0,95.8425E-12
2.2460E+0,97.0607E-12
2.2653E+0,98.2878E-12
2.2767E+0,99.6376E-12
2.2966E+0,100.8977E-12
2.3092E+0,102.2194E-12
2.3223E+0,103.4794E-12
2.3399E+0,104.7004E-12
2.3560E+0,106.0338E-12
2.3701E+0,107.3473E-12
2.3848E+0,108.6381E-12
2.4001E+0,109.9311E-12
2.4192E+0,111.1870E-12
2.4292E+0,112.5067E-12
2.4475E+0,113.8661E-12
2.4627E+0,115.2022E-12
2.4761E+0,116.5576E-12
2.4939E+0,117.8957E-12
2.5044E+0,119.2374E-12
2.5211E+0,120.6167E-12
2.5401E+0,121.9610E-12
2.5512E+0,123.3424E-12
2.5668E+0,124.6984E-12
2.5834E+0,126.1086E-12
2.5991E+0,127.5119E-12
2.6149E+0,128.9810E-12
2.6282E+0,130.3645E-12
2.6417E+0,131.7548E-12
2.6595E+0,133.2136E-12
2.6713E+0,134.6697E-12
2.6863E+0,136.0696E-12
2.7024E+0,137.5168E-12
2.7174E+0,139.1100E-12
2.7337E+0,140.6875E-12
2.7480E+0,142.1347E-12
2.7648E+0,143.5908E-12
2.7801E+0,145.0777E-12
2.7941E+0,146.6373E-12
2.8101E+0,148.2361E-12
2.8249E+0,149.7977E-12
2.8390E+0,151.3286E-12
2.8568E+0,152.9060E-12
2.8684E+0,154.4739E-12
2.8861E+0,156.1226E-12
2.9034E+0,157.6610E-12
2.9154E+0,159.1802E-12
2.9339E+0,160.7892E-12
2.9441E+0,162.4722E-12
2.9591E+0,164.0799E-12
2.9783E+0,165.7423E-12
2.9916E+0,167.3835E-12
3.0058E+0,168.9891E-12
3.0209E+0,170.5960E-12
3.0282E+0,172.3037E-12
3.0156E+0,173.6015E-12
2.9996E+0,174.7018E-12
2.9857E+0,175.6656E-12
2.9719E+0,176.5925E-12
2.9554E+0,177.5303E-12
2.9407E+0,178.4002E-12
2.9228E+0,179.2550E-12
2.9092E+0,180.0290E-12
2.8937E+0,180.7378E-12
2.8810E+0,181.4466E-12
2.8622E+0,182.1500E-12
2.8494E+0,182.8170E-12
2.8312E+0,183.4634E-12
2.8173E+0,184.0803E-12
2.8029E+0,184.6589E-12
2.7876E+0,185.2073E-12
2.7726E+0,185.7187E-12
2.7616E+0,186.2492E-12
2.7412E+0,186.7476E-12
2.7301E+0,187.2377E-12
2.7129E+0,187.6784E-12
2.6976E+0,188.1089E-12
2.6842E+0,188.4859E-12
2.6682E+0,188.9212E-12
2.6504E+0,189.3132E-12
2.6358E+0,189.6868E-12
2.6231E+0,190.0227E-12
2.6065E+0,190.3332E-12
2.5900E+0,190.6505E-12
2.5757E+0,190.9713E-12
2.5600E+0,191.2845E-12
2.5450E+0,191.5628E-12
2.5295E+0,191.7677E-12
2.5184E+0,192.0432E-12
2.5033E+0,192.2948E-12
2.4869E+0,192.4791E-12
2.4728E+0,192.7087E-12
2.4568E+0,192.9328E-12
2.4406E+0,193.0829E-12
2.4251E+0,193.2912E-12
2.4113E+0,193.4351E-12
2.3940E+0,193.5667E-12
2.3778E+0,193.7243E-12
2.3661E+0,193.9093E-12
2.3505E+0,194.0224E-12
2.3342E+0,194.1045E-12
2.3173E+0,194.1696E-12
2.3051E+0,194.2922E-12
2.2882E+0,194.4416E-12
2.2748E+0,194.5129E-12
2.2575E+0,194.5436E-12
2.2409E+0,194.5682E-12
2.2270E+0,194.6648E-12
2.2114E+0,194.7669E-12
2.1961E+0,194.8121E-12
2.1829E+0,194.8017E-12
2.1688E+0,194.7879E-12
2.1510E+0,194.8516E-12
2.1373E+0,194.8947E-12
2.1227E+0,194.9214E-12
2.1055E+0,194.9213E-12
2.0913E+0,194.8917E-12
2.0752E+0,194.8896E-12
2.0583E+0,194.9183E-12
2.0453E+0,194.9189E-12
2.0316E+0,194.8681E-12
2.0147E+0,194.7912E-12
2.0023E+0,194.7747E-12
1.9861E+0,194.7582E-12
1.9712E+0,194.7307E-12
1.9552E+0,194.6271E-12
1.9385E+0,194.5968E-12
1.9242E+0,194.5803E-12
1.9078E+0,194.5178E-12
1.8925E+0,194.3950E-12
1.8781E+0,194.3154E-12
1.8622E+0,194.2879E-12
1.8499E+0,194.2200E-12
1.8342E+0,194.1349E-12
1.8195E+0,194.0463E-12
1.8034E+0,193.9338E-12
1.7880E+0,193.8693E-12
1.7741E+0,193.7698E-12
1.7591E+0,193.6662E-12
1.7428E+0,193.5722E-12
1.7271E+0,193.4323E-12
1.7090E+0,193.3479E-12
1.6959E+0,193.2909E-12
1.6814E+0,193.1612E-12
1.6664E+0,193.0144E-12
1.6486E+0,192.8807E-12
1.6351E+0,192.8216E-12
1.6184E+0,192.7708E-12
1.6063E+0,192.6089E-12
1.5861E+0,192.4333E-12
1.5699E+0,192.3002E-12
1.5537E+0,192.2179E-12
1.5420E+0,192.1314E-12
1.5289E+0,192.0484E-12
1.5110E+0,191.7878E-12
1.4948E+0,191.6115E-12
1.4807E+0,191.5010E-12
1.4649E+0,191.4447E-12
1.4509E+0,191.3590E-12
1.4365E+0,191.1313E-12
1.4231E+0,190.9488E-12
1.4098E+0,190.8013E-12
1.3917E+0,190.7204E-12
1.3751E+0,190.5845E-12
1.3604E+0,190.4096E-12
1.3458E+0,190.2162E-12
1.3317E+0,190.0605E-12
1.3120E+0,189.9398E-12
1.3009E+0,189.8177E-12
1.2870E+0,189.6318E-12
1.2745E+0,189.4864E-12
1.2593E+0,189.3218E-12
1.2412E+0,189.1578E-12
1.2246E+0,188.9980E-12
1.2093E+0,188.8320E-12
1.1958E+0,188.6825E-12
1.1793E+0,188.5117E-12
1.1602E+0,188.3059E-12
1.1474E+0,188.2058E-12
1.1335E+0,188.0727E-12
1.1191E+0,187.8621E-12
1.1032E+0,187.6639E-12
1.0851E+0,187.5295E-12
1.0745E+0,187.3546E-12
1.0583E+0,187.2112E-12
1.0442E+0,187.0185E-12
1.0267E+0,186.8347E-12
1.0140E+0,186.6728E-12
998.2191E-3,186.5280E-12
981.4522E-3,186.3154E-12
965.5941E-3,186.1405E-12
951.5508E-3,185.9841E-12
936.7189E-3,185.8497E-12
923.5521E-3,185.6460E-12
907.9591E-3,185.4375E-12
889.5987E-3,185.2852E-12
876.6119E-3,185.0993E-12
861.4658E-3,184.9615E-12
845.8746E-3,184.7770E-12
833.3007E-3,184.5836E-12
817.4121E-3,184.3764E-12
799.9216E-3,184.2159E-12
784.9164E-3,184.0678E-12
768.8734E-3,183.8716E-12
757.6347E-3,183.7378E-12
743.0442E-3,183.4464E-12
724.2557E-3,183.3003E-12
714.4746E-3,183.2056E-12
695.0966E-3,182.9560E-12
680.0830E-3,182.8140E-12
658.9822E-3,182.6164E-12
647.8608E-3,182.3750E-12
635.3141E-3,182.2495E-12
619.5852E-3,182.0767E-12
603.5354E-3,181.8352E-12
588.0835E-3,181.7344E-12
569.3237E-3,181.5129E-12
558.6254E-3,181.2351E-12
543.7444E-3,181.1247E-12
530.7745E-3,180.9347E-12
512.9918E-3,180.7934E-12
500.0033E-3,180.6027E-12
483.9704E-3,180.3983E-12
465.7594E-3,180.1761E-12
454.2235E-3,179.9992E-12
437.3207E-3,179.8434E-12
425.5112E-3,179.7412E-12
407.4345E-3,179.4889E-12
391.2555E-3,179.2125E-12
375.6659E-3,179.0506E-12
364.2355E-3,178.8832E-12
348.5303E-3,178.7694E-12
331.1926E-3,178.5547E-12
316.1638E-3,178.2893E-12
302.7370E-3,178.1041E-12
286.8501E-3,177.9361E-12
269.9575E-3,177.7673E-12
253.1958E-3,177.5863E-12
237.3089E-3,177.3881E-12
224.6093E-3,177.1878E-12
207.7133E-3,176.9594E-12
194.8557E-3,176.7502E-12
179.6960E-3,176.6165E-12
162.4976E-3,176.4505E-12
148.7921E-3,176.2118E-12
130.2839E-3,176.0115E-12
121.3643E-3,175.8366E-12
102.2801E-3,175.6151E-12
91.2097E-3,175.4525E-12
73.4116E-3,175.2441E-12
57.9631E-3,175.0294E-12
39.5976E-3,174.8531E-12
26.0433E-3,174.6707E-12
13.1857E-3,174.4834E-12
-3.5608E-3,174.2550E-12
-17.1201E-3,174.0328E-12
-33.5931E-3,173.8744E-12
-48.8921E-3,173.6625E-12
-62.4667E-3,173.4972E-12
-79.8061E-3,173.2345E-12
-93.6712E-3,172.9904E-12
-109.1248E-3,172.8059E-12
-125.1527E-3,172.6186E-12
-139.3049E-3,172.4465E-12
-155.3209E-3,172.2284E-12
-170.7796E-3,171.9774E-12
-187.7044E-3,171.7607E-12
-198.0731E-3,171.5960E-12
-215.1186E-3,171.4040E-12
-227.8047E-3,171.2017E-12
