Vforce,Charge
-1.3437E-3,000.0000E+0
241.4452E-6,-46.8949E-15
-2.2017E-3,-38.2535E-15
-322.6508E-6,29.3490E-15
1.4187E-3,13.9981E-15
402.7871E-6,9.6149E-15
1.8503E-3,-6.4222E-15
-185.0139E-6,-8.0662E-15
2.5757E-3,36.2295E-15
975.3502E-6,21.5609E-15
-1.2027E-3,-4.7663E-15
-176.5472E-6,-19.4339E-15
-908.7591E-6,-21.0784E-15
1.2760E-3,29.3876E-15
553.9715E-6,42.1463E-15
-28.7510E-6,-9.5419E-15
691.6088E-6,-27.6368E-15
545.5053E-6,-51.9026E-15
1.2709E-3,28.7277E-15
992.2826E-6,38.7456E-15
2.2937E-3,29.5675E-15
-1.4762E-3,-43.3749E-15
-752.4944E-6,-29.9328E-15
-2.6197E-3,12.9928E-15
1.1248E-3,26.4349E-15
2.2886E-3,19.3120E-15
-1.4729E-3,-41.9744E-15
418.0286E-6,-34.6978E-15
-2.9339E-3,-19.8893E-15
-740.6405E-6,-10.5570E-15
-1.0295E-3,18.6574E-15
552.2788E-6,-11.0909E-15
-33.8290E-6,-51.8113E-15
1.5615E-3,-10.2590E-15
700.0750E-6,22.3822E-15
2.2852E-3,13.2015E-15
-2.0573E-3,-30.9473E-15
2.4364E-3,-31.2133E-15
-1.1857E-3,-9.5441E-15
-1.6054E-3,-5.0104E-15
538.7318E-6,-9.3962E-15
-1.7752E-3,-58.3463E-15
407.8679E-6,-38.7323E-15
1.1299E-3,9.6764E-15
1.1384E-3,14.8958E-15
844.4859E-6,5.0305E-15
1.4255E-3,-24.7157E-15
691.6088E-6,-25.6709E-15
-465.3690E-6,6.2816E-15
-315.8754E-6,-16.6114E-15
399.4017E-6,-10.7118E-15
-173.1619E-6,6.8444E-15
-2.9356E-3,1.7703E-15
-329.4248E-6,-49.9216E-15
-757.5766E-6,-19.3414E-15
-1.9162E-3,2.3252E-15
-460.2863E-6,14.3972E-15
842.7932E-6,-8.4947E-15
1.7042E-3,-8.7638E-15
2.1256E-3,-12.4646E-15
-195.1728E-6,18.1109E-15
-38.9099E-6,14.4106E-15
-1.7617E-3,7.2857E-15
3.4473E-3,13.1900E-15
-619.9392E-6,14.9734E-15
2.4330E-3,6.4794E-15
251.6046E-6,41.8582E-15
983.8169E-6,26.5067E-15
-2.7793E-3,868.7322E-18
-176.5472E-6,36.9347E-15
2.0099E-3,77.8062E-15
-312.4901E-6,31.6043E-15
-1.3437E-3,23.1034E-15
-752.4944E-6,29.0040E-15
-2.0674E-3,37.6423E-15
-326.0371E-6,50.3967E-15
-1.6240E-3,27.5011E-15
265.1497E-6,25.8624E-15
705.1577E-6,-455.3545E-18
2.1493E-3,23.2748E-15
-3.6610E-3,22.3132E-15
404.4816E-6,34.3847E-15
-4.3763E-3,36.8532E-15
-467.0617E-6,2.3031E-15
-310.7974E-6,19.8614E-15
-1.4762E-3,40.1589E-15
2.8696E-3,29.6091E-15
-2.2085E-3,-2.2012E-15
2.4296E-3,30.4389E-15
-339.5836E-6,-13.0291E-15
1.2693E-3,102.5656E-15
846.1790E-6,18.6574E-15
-908.7591E-6,33.4670E-15
-1.1993E-3,-5.8854E-15
545.5053E-6,43.8924E-15
-2.3529E-3,88.1822E-15
-32.1364E-6,26.8948E-15
-3.3654E-3,43.0750E-15
1.0092E-3,43.4999E-15
-905.3733E-6,30.2015E-15
3.8737E-3,72.4399E-15
22.7999E-3,265.5103E-15
37.9461E-3,506.5666E-15
50.0698E-3,685.9178E-15
64.2288E-3,847.4459E-15
81.8519E-3,1.0035E-12
96.0008E-3,1.2315E-12
111.7398E-3,1.4033E-12
121.5462E-3,1.6307E-12
139.1727E-3,1.8203E-12
156.6701E-3,1.9962E-12
173.1362E-3,2.1543E-12
183.3639E-3,2.3611E-12
199.3935E-3,2.5562E-12
215.5861E-3,2.8021E-12
232.2051E-3,2.9801E-12
247.3564E-3,3.1855E-12
262.8049E-3,3.3669E-12
280.4077E-3,3.5579E-12
292.5501E-3,3.7716E-12
307.7047E-3,4.0147E-12
322.4464E-3,4.2592E-12
337.4549E-3,4.4769E-12
351.7668E-3,4.6439E-12
367.6519E-3,4.8432E-12
383.8242E-3,5.0966E-12
396.9452E-3,5.3555E-12
412.4073E-3,5.5794E-12
426.1077E-3,5.8005E-12
442.2816E-3,6.0423E-12
460.7848E-3,6.2868E-12
473.3349E-3,6.5600E-12
488.6577E-3,6.8278E-12
504.6787E-3,7.0613E-12
519.2710E-3,7.3216E-12
532.6910E-3,7.5860E-12
549.8860E-3,7.9079E-12
562.4277E-3,8.1970E-12
580.3651E-3,8.5107E-12
593.4827E-3,8.7764E-12
611.4167E-3,9.1094E-12
625.1103E-3,9.4814E-12
639.5648E-3,9.8458E-12
655.4533E-3,10.1712E-12
670.9036E-3,10.5494E-12
687.0674E-3,10.9577E-12
697.8745E-3,11.4017E-12
716.0887E-3,11.8176E-12
731.5406E-3,12.2506E-12
746.8499E-3,12.6535E-12
760.2800E-3,13.1592E-12
776.1567E-3,13.6340E-12
790.8883E-3,14.2130E-12
806.0598E-3,14.7290E-12
823.8257E-3,15.2608E-12
837.1232E-3,15.8734E-12
853.4230E-3,16.3894E-12
869.1739E-3,17.0912E-12
883.4688E-3,17.7209E-12
895.0081E-3,18.3411E-12
911.7614E-3,19.0107E-12
929.1059E-3,19.7152E-12
942.6653E-3,20.3902E-12
960.4497E-3,21.0838E-12
970.5178E-3,21.8877E-12
987.2931E-3,22.6683E-12
1.0058E+0,23.4606E-12
1.0208E+0,24.2487E-12
1.0341E+0,25.0547E-12
1.0487E+0,25.9210E-12
1.0663E+0,26.8703E-12
1.0781E+0,27.7496E-12
1.0941E+0,28.6139E-12
1.1093E+0,29.5179E-12
1.1255E+0,30.4994E-12
1.1423E+0,31.5117E-12
1.1574E+0,32.5076E-12
1.1719E+0,33.5076E-12
1.1862E+0,34.5138E-12
1.1999E+0,35.5227E-12
1.2147E+0,36.5583E-12
1.2290E+0,37.5631E-12
1.2470E+0,38.6029E-12
1.2621E+0,39.6406E-12
1.2763E+0,40.7030E-12
1.2913E+0,41.7626E-12
1.3070E+0,42.8607E-12
1.3178E+0,43.8970E-12
1.3370E+0,44.9279E-12
1.3506E+0,46.0348E-12
1.3697E+0,47.1020E-12
1.3837E+0,48.1123E-12
1.3981E+0,49.1822E-12
1.4143E+0,50.1747E-12
1.4285E+0,51.2563E-12
1.4445E+0,52.3502E-12
1.4573E+0,53.3426E-12
1.4722E+0,54.4215E-12
1.4874E+0,55.4331E-12
1.5043E+0,56.3961E-12
1.5186E+0,57.5271E-12
1.5385E+0,58.4914E-12
1.5500E+0,59.4695E-12
1.5650E+0,60.5346E-12
1.5808E+0,61.5161E-12
1.5982E+0,62.5511E-12
1.6109E+0,63.5792E-12
1.6243E+0,64.5374E-12
1.6416E+0,65.5888E-12
1.6553E+0,66.5490E-12
1.6699E+0,67.5182E-12
1.6854E+0,68.5682E-12
1.6992E+0,69.5792E-12
1.7164E+0,70.5463E-12
1.7330E+0,71.5655E-12
1.7469E+0,72.4503E-12
1.7628E+0,73.4421E-12
1.7775E+0,74.4448E-12
1.7943E+0,75.4407E-12
1.8086E+0,76.3618E-12
1.8246E+0,77.3187E-12
1.8413E+0,78.2741E-12
1.8529E+0,79.2247E-12
1.8701E+0,80.1445E-12
1.8829E+0,81.0129E-12
1.8968E+0,81.9231E-12
1.9150E+0,82.8703E-12
1.9275E+0,83.8003E-12
1.9444E+0,84.7236E-12
1.9589E+0,85.5569E-12
1.9753E+0,86.4582E-12
1.9922E+0,87.3986E-12
2.0077E+0,88.3108E-12
2.0219E+0,89.1607E-12
2.0379E+0,89.9646E-12
2.0502E+0,90.7720E-12
2.0669E+0,91.6451E-12
2.0822E+0,92.4909E-12
2.0978E+0,93.2687E-12
2.1136E+0,94.0267E-12
2.1252E+0,94.7943E-12
2.1403E+0,95.5400E-12
2.1570E+0,96.3617E-12
2.1722E+0,97.0388E-12
2.1868E+0,97.7433E-12
2.2025E+0,98.5075E-12
2.2159E+0,99.2805E-12
2.2344E+0,100.0673E-12
2.2490E+0,100.7622E-12
2.2633E+0,101.4400E-12
2.2801E+0,102.1925E-12
2.2932E+0,102.8771E-12
2.3092E+0,103.6139E-12
2.3243E+0,104.2581E-12
2.3378E+0,104.9783E-12
2.3533E+0,105.6753E-12
2.3642E+0,106.3963E-12
2.3868E+0,107.0871E-12
2.4002E+0,107.7779E-12
2.4141E+0,108.4831E-12
2.4318E+0,109.1417E-12
2.4460E+0,109.7639E-12
2.4568E+0,110.4238E-12
2.4746E+0,111.1585E-12
2.4919E+0,111.8356E-12
2.5066E+0,112.4695E-12
2.5193E+0,113.0952E-12
2.5370E+0,113.7661E-12
2.5533E+0,114.4644E-12
