Vforce,Charge
-2.7897E-3,000.0000E+0
-324.6104E-6,54.2176E-15
254.7258E-6,44.6760E-15
115.3939E-6,-3.9425E-15
-175.1173E-6,-22.3957E-15
2.8490E-3,60.6155E-15
546.9334E-6,68.9002E-15
2.1541E-3,27.8285E-15
1.6904E-3,-912.2106E-18
-3.0853E-3,-4.2893E-15
545.2389E-6,40.3311E-15
1.4252E-3,69.1872E-15
-40.8694E-6,27.4208E-15
-915.7990E-6,2.1059E-15
1.5460E-3,36.4393E-15
1.7090E-3,100.2588E-15
830.6748E-6,81.1185E-15
-616.8175E-6,32.4968E-15
106.9277E-6,19.5262E-15
-480.8733E-6,28.4912E-15
-1.1995E-3,106.7017E-15
-186.9730E-6,80.0178E-15
830.6748E-6,12.8863E-15
-44.2548E-6,4.7127E-15
108.6223E-6,49.3320E-15
-1.6345E-3,91.8914E-15
-762.9220E-6,49.4394E-15
-2.7948E-3,24.8096E-15
-633.7503E-6,10.4620E-15
-1.1945E-3,75.6479E-15
2.1490E-3,107.2469E-15
-2.0660E-3,38.0560E-15
963.2299E-6,-11.2540E-15
-192.0515E-6,4.5670E-15
2.2731E-3,62.2119E-15
-463.9390E-6,77.3526E-15
-1.6379E-3,25.9853E-15
1.4185E-3,4.7914E-15
-42.5621E-6,28.8410E-15
835.7533E-6,82.3745E-15
1.5680E-3,97.5183E-15
-739.2119E-6,24.9079E-15
-1.4765E-3,14.6813E-15
-333.0765E-6,38.0447E-15
-455.4724E-6,94.3233E-15
-463.9390E-6,75.8701E-15
-32.4028E-6,37.5344E-15
-762.9220E-6,10.8510E-15
2.4226E-3,15.7072E-15
-317.8350E-6,65.1278E-15
-1.7755E-3,83.0071E-15
-1.0585E-3,67.9765E-15
-2.2206E-3,28.9483E-15
-344.9286E-6,25.5701E-15
538.4677E-6,101.0398E-15
-737.5187E-6,71.6220E-15
-1.4951E-3,30.5381E-15
-477.4874E-6,43.6177E-15
1.9978E-3,64.2452E-15
1.4202E-3,105.4403E-15
985.2450E-6,71.9058E-15
825.5940E-6,59.6197E-15
-470.7139E-6,59.6753E-15
-620.2038E-6,92.6375E-15
3.7155E-3,76.2384E-15
-180.1995E-6,72.8666E-15
96.7684E-6,101.7137E-15
988.6308E-6,84.6343E-15
-1.2046E-3,114.8520E-15
-1.0670E-3,84.0503E-15
-195.4392E-6,121.8090E-15
832.3675E-6,146.5468E-15
3.3026E-3,88.3332E-15
409.2984E-6,123.3581E-15
-2.9037E-3,135.7611E-15
-42.5621E-6,80.2825E-15
110.3150E-6,181.8061E-15
548.6266E-6,122.9038E-15
254.7258E-6,53.0305E-15
402.5225E-6,136.0443E-15
117.0903E-6,92.9110E-15
1.7124E-3,135.4784E-15
1.5697E-3,174.6183E-15
1.2690E-3,56.0693E-15
-1.0365E-3,124.6874E-15
1.2690E-3,135.0289E-15
-2.9375E-3,98.0590E-15
-2.1969E-3,131.7105E-15
-1.7772E-3,107.0828E-15
106.9277E-6,89.3131E-15
541.8530E-6,165.4695E-15
-769.6950E-6,107.2469E-15
-1.5053E-3,112.7798E-15
1.2724E-3,109.4106E-15
1.8348E-3,87.5258E-15
2.8694E-3,129.4080E-15
2.2866E-3,162.3761E-15
2.8558E-3,77.4203E-15
-327.9957E-6,91.8727E-15
2.5755E-3,152.9499E-15
6.7600E-3,148.2095E-15
18.0155E-3,347.0861E-15
34.1912E-3,495.9154E-15
47.9000E-3,663.2523E-15
63.9346E-3,853.9008E-15
81.1279E-3,1.0206E-12
97.4548E-3,1.1858E-12
115.2155E-3,1.3614E-12
127.7708E-3,1.5438E-12
140.1714E-3,1.7324E-12
156.5169E-3,1.8895E-12
170.3685E-3,2.0452E-12
186.3980E-3,2.2461E-12
200.6895E-3,2.4415E-12
217.8795E-3,2.6151E-12
230.7184E-3,2.7707E-12
246.9076E-3,2.9628E-12
261.1907E-3,3.1479E-12
277.6688E-3,3.3495E-12
294.7160E-3,3.4895E-12
308.8580E-3,3.6904E-12
322.7129E-3,3.8920E-12
339.6276E-3,4.0916E-12
353.1836E-3,4.2747E-12
368.3500E-3,4.4393E-12
382.3561E-3,4.6238E-12
397.2355E-3,4.8597E-12
414.5630E-3,5.0537E-12
431.1804E-3,5.2554E-12
446.4913E-3,5.4302E-12
460.9137E-3,5.6319E-12
474.4815E-3,5.8239E-12
489.5120E-3,6.0776E-12
505.2680E-3,6.2957E-12
519.9860E-3,6.4987E-12
535.4328E-3,6.6612E-12
549.5834E-3,6.8745E-12
564.4661E-3,7.1186E-12
581.0682E-3,7.3737E-12
595.5160E-3,7.6041E-12
609.5069E-3,7.7879E-12
624.6734E-3,7.9806E-12
641.3026E-3,8.2460E-12
653.8578E-3,8.4688E-12
672.0535E-3,8.7075E-12
686.6491E-3,8.9982E-12
703.4007E-3,9.2266E-12
716.9786E-3,9.4522E-12
732.1383E-3,9.7306E-12
746.7154E-3,9.9898E-12
761.5879E-3,10.2305E-12
777.6209E-3,10.4671E-12
793.3667E-3,10.7812E-12
810.0912E-3,11.0664E-12
823.6996E-3,11.3119E-12
838.1203E-3,11.5801E-12
856.7713E-3,11.8708E-12
869.8872E-3,12.1787E-12
