Vforce,Charge
1.3654E+0,125.1559E-12
1.3801E+0,128.2371E-12
1.3964E+0,131.3148E-12
1.4106E+0,134.4858E-12
1.4259E+0,137.8062E-12
1.4413E+0,141.0862E-12
1.4550E+0,144.4025E-12
1.4699E+0,147.7846E-12
1.4846E+0,151.3382E-12
1.5025E+0,154.9452E-12
1.5151E+0,158.5165E-12
1.5329E+0,162.2085E-12
1.5472E+0,165.9506E-12
1.5635E+0,169.7749E-12
1.5763E+0,173.7480E-12
1.5863E+0,177.8500E-12
1.6051E+0,181.9534E-12
1.6211E+0,186.1178E-12
1.6335E+0,190.4625E-12
1.6510E+0,194.9381E-12
1.6634E+0,199.5083E-12
1.6832E+0,204.0909E-12
1.6934E+0,208.8531E-12
1.7097E+0,213.7202E-12
1.7262E+0,218.7985E-12
1.7409E+0,223.8823E-12
1.7548E+0,229.0524E-12
1.7704E+0,234.3658E-12
1.7853E+0,239.9939E-12
1.8036E+0,245.6522E-12
1.8162E+0,251.2577E-12
1.8283E+0,256.9221E-12
1.8455E+0,262.7408E-12
1.8585E+0,268.7659E-12
1.8758E+0,274.8815E-12
1.8949E+0,281.0567E-12
1.9083E+0,287.2778E-12
1.9193E+0,293.5387E-12
1.9368E+0,299.9004E-12
1.9510E+0,306.4163E-12
1.9688E+0,312.9234E-12
1.9840E+0,319.4537E-12
1.9967E+0,326.0348E-12
2.0111E+0,332.6357E-12
2.0279E+0,339.3306E-12
2.0436E+0,345.8569E-12
2.0544E+0,352.4160E-12
2.0748E+0,359.0197E-12
2.0897E+0,365.7132E-12
2.1025E+0,372.4245E-12
2.1172E+0,379.1516E-12
2.1368E+0,385.8294E-12
2.1483E+0,392.3789E-12
2.1612E+0,398.9908E-12
2.1792E+0,405.6487E-12
2.1961E+0,412.2065E-12
2.2068E+0,418.6662E-12
2.2270E+0,425.0676E-12
2.2390E+0,431.4362E-12
2.2550E+0,437.9021E-12
2.2704E+0,444.2514E-12
2.2852E+0,450.4815E-12
2.3014E+0,456.6519E-12
2.3173E+0,462.7051E-12
2.3326E+0,468.8172E-12
2.3463E+0,474.9582E-12
2.3636E+0,481.0662E-12
2.3775E+0,487.0878E-12
2.3943E+0,493.0018E-12
2.4054E+0,498.8281E-12
2.4230E+0,504.6790E-12
2.4387E+0,510.3983E-12
2.4552E+0,516.0648E-12
2.4710E+0,521.6305E-12
2.4876E+0,527.2264E-12
2.4964E+0,532.8415E-12
2.5153E+0,538.4175E-12
2.5300E+0,543.7645E-12
2.5423E+0,549.0718E-12
2.5600E+0,554.4977E-12
2.5771E+0,559.9455E-12
2.5902E+0,565.2781E-12
2.6057E+0,570.4942E-12
2.6192E+0,575.6718E-12
2.6356E+0,580.9050E-12
2.6528E+0,586.1081E-12
