Vforce,Charge
135.9908E-6,000.0000E+0
441.7454E-6,8.9161E-15
-1.4695E-3,-25.3705E-15
-1.6088E-3,-93.2494E-15
-2.7742E-3,-111.7690E-15
864.8168E-6,-36.3541E-15
-293.8537E-6,27.4047E-15
-569.1270E-6,-6.8713E-15
-715.2306E-6,-75.4272E-15
-2.9102E-3,-85.0316E-15
-3.9007E-3,-47.3240E-15
-295.5459E-6,2.0370E-15
2.1916E-3,3.4169E-15
1.3099E-3,-57.5965E-15
-132.5081E-6,-68.5615E-15
-3.1973E-3,-26.7462E-15
1.3116E-3,2.7385E-15
-2.6027E-3,5.4806E-15
147.8456E-6,-45.2511E-15
-3.4760E-3,-74.0482E-15
13.5955E-6,32.9085E-15
-735.5502E-6,53.4726E-15
-863.0268E-6,16.4527E-15
-3.6288E-3,-72.6788E-15
-1.0244E-3,-52.8002E-15
1.0262E-3,17.1352E-15
1.6021E-3,36.3367E-15
2.0336E-3,-4.7941E-15
-735.5502E-6,-37.7058E-15
3.0310E-3,2.7441E-15
-1.6105E-3,38.3886E-15
728.8726E-6,13.7103E-15
596.3179E-6,-10.9643E-15
1.5953E-3,-15.0750E-15
1.1689E-3,26.7509E-15
443.4390E-6,52.8072E-15
-1.4424E-3,17.1579E-15
-2.0285E-3,8.9295E-15
-2.3258E-3,23.3228E-15
1.5852E-3,51.4316E-15
-13.4976E-6,59.6552E-15
727.1804E-6,26.0637E-15
-584.3676E-6,41.1453E-15
1.8977E-3,59.6633E-15
-733.8580E-6,56.2324E-15
147.8456E-6,41.1513E-15
868.2031E-6,45.9517E-15
1.4611E-3,37.7307E-15
2.4618E-3,48.0174E-15
-292.1605E-6,21.9647E-15
3.0496E-3,19.9140E-15
-574.2051E-6,48.7105E-15
584.4617E-6,72.0234E-15
-4.0621E-3,19.2281E-15
-2.1915E-3,19.9065E-15
-1.3098E-3,31.5590E-15
-443.3431E-6,59.6657E-15
-2.6247E-3,38.4053E-15
443.4390E-6,6.8722E-15
-3.1888E-3,6.1836E-15
-1.3098E-3,58.9715E-15
859.7355E-6,29.4898E-15
-1.6071E-3,34.2839E-15
-723.6991E-6,15.7732E-15
295.6418E-6,5.4923E-15
-16.8877E-6,27.4266E-15
1.0160E-3,42.5118E-15
-307.3988E-6,64.4456E-15
429.8920E-6,41.1353E-15
-2.4515E-3,-3.4261E-15
-2.1881E-3,30.8471E-15
1.7416E-6,39.7611E-15
-283.6939E-6,84.3266E-15
1.7262E-3,50.7314E-15
1.3065E-3,30.8523E-15
1.1638E-3,34.2836E-15
1.2947E-3,34.9684E-15
2.3123E-3,43.1967E-15
-1.8874E-3,45.2510E-15
567.5275E-6,56.2180E-15
718.7138E-6,49.3618E-15
139.3790E-6,50.0466E-15
426.5066E-6,47.3029E-15
1.6004E-3,41.1371E-15
-1.1603E-3,103.5247E-15
722.0991E-6,87.0714E-15
859.7355E-6,62.3888E-15
-869.8022E-6,38.3930E-15
282.0958E-6,45.2475E-15
847.8826E-6,47.2992E-15
-436.5695E-6,51.4124E-15
727.1804E-6,38.3886E-15
-1.8925E-3,52.7819E-15
-1.4610E-3,26.0394E-15
1.1587E-3,48.6656E-15
564.1421E-6,1.3566E-15
-159.6017E-6,-5.5033E-15
-589.4471E-6,69.2228E-15
287.1752E-6,44.5419E-15
1.0160E-3,33.5748E-15
2.1628E-3,141.8974E-15
18.0395E-3,196.0559E-15
32.6300E-3,425.0409E-15
47.9426E-3,678.7087E-15
65.2752E-3,810.3429E-15
80.5827E-3,1.0359E-12
95.0339E-3,1.2292E-12
108.5865E-3,1.2978E-12
125.2055E-3,1.5940E-12
140.2191E-3,1.7709E-12
155.6761E-3,1.9231E-12
169.3968E-3,2.0773E-12
187.8797E-3,2.2590E-12
200.7389E-3,2.5161E-12
216.3200E-3,2.7211E-12
229.3220E-3,2.8520E-12
243.3146E-3,3.0646E-12
261.0940E-3,3.2312E-12
279.0026E-3,3.4314E-12
292.0131E-3,3.6768E-12
307.3020E-3,3.8413E-12
324.3678E-3,3.9757E-12
335.7423E-3,4.2472E-12
352.0607E-3,4.4131E-12
366.3743E-3,4.6634E-12
381.8279E-3,4.8937E-12
396.2604E-3,5.0356E-12
412.0046E-3,5.2386E-12
427.0114E-3,5.5060E-12
442.3307E-3,5.7692E-12
457.0403E-3,5.9913E-12
473.6576E-3,6.1799E-12
492.9968E-3,6.4315E-12
503.4028E-3,6.7153E-12
517.9865E-3,6.9875E-12
532.2950E-3,7.2329E-12
547.4564E-3,7.4887E-12
565.9426E-3,7.8020E-12
581.1057E-3,8.1057E-12
594.2403E-3,8.4355E-12
609.9946E-3,8.7748E-12
623.5404E-3,9.0532E-12
639.0092E-3,9.3987E-12
656.2008E-3,9.8457E-12
671.2110E-3,10.2900E-12
685.7880E-3,10.6547E-12
700.8202E-3,11.0654E-12
715.3853E-3,11.5220E-12
731.2722E-3,12.0313E-12
745.2868E-3,12.5647E-12
760.4634E-3,13.0940E-12
773.4552E-3,13.6555E-12
791.4964E-3,14.2979E-12
804.6310E-3,14.9608E-12
821.2669E-3,15.6259E-12
836.2686E-3,16.2470E-12
850.5686E-3,16.9463E-12
869.3217E-3,17.7272E-12
881.4623E-3,18.4429E-12
896.3417E-3,19.1964E-12
912.8096E-3,19.9306E-12
