Vforce,Charge
127.8530E-6,000.0000E+0
-600.9712E-6,-24.4600E-15
1.2950E-3,448.2064E-18
-305.3777E-6,-56.2323E-15
-733.5282E-6,-49.1515E-15
-4.7021E-6,-16.7019E-15
127.8530E-6,-48.7012E-15
416.6748E-6,-32.7094E-15
719.0412E-6,-26.3115E-15
1.5753E-3,-61.7377E-15
858.3722E-6,-34.0883E-15
853.2932E-6,-105.1650E-15
-301.9919E-6,-63.8054E-15
2.5947E-3,-25.1854E-15
-883.0175E-6,-51.0145E-15
866.8379E-6,-54.8994E-15
-881.3244E-6,-85.5270E-15
996.0096E-6,-75.7050E-15
-454.8676E-6,-43.2606E-15
1.2933E-3,-62.2306E-15
-2.8878E-3,-80.5128E-15
1.7265E-3,-120.7361E-15
-1.9125E-3,-95.1518E-15
-728.4473E-6,-80.5280E-15
-451.4818E-6,-82.3620E-15
1.4377E-3,-76.6508E-15
-157.5810E-6,-92.8805E-15
-167.7404E-6,-132.4235E-15
119.3868E-6,-102.0369E-15
2.1615E-3,-101.1243E-15
-1.9057E-3,-120.1012E-15
-741.9962E-6,-116.4510E-15
1.1489E-3,-61.3775E-15
578.0199E-6,-74.1751E-15
1.7316E-3,-148.6761E-15
1.1658E-3,-94.2828E-15
-1.3010E-3,-70.0592E-15
-3.3465E-3,-92.4629E-15
273.9570E-6,-124.4617E-15
-154.1920E-6,-140.6904E-15
5.0395E-3,-110.3007E-15
-1.7478E-3,-61.4001E-15
1.7367E-3,-75.5678E-15
-3.2139E-3,-138.4250E-15
-3.2004E-3,-149.8588E-15
-172.8212E-6,-116.7309E-15
-2.6159E-3,-48.6344E-15
-162.6600E-6,-103.2587E-15
-888.1002E-6,-108.5217E-15
-894.8737E-6,-165.2059E-15
-154.1920E-6,-154.0110E-15
997.7041E-6,-111.2802E-15
732.5906E-6,-121.3322E-15
843.1339E-6,-134.8228E-15
-154.1920E-6,-162.0209E-15
1.5906E-3,-164.5341E-15
3.7500E-3,-82.0366E-15
1.1472E-3,-103.7494E-15
-1.0308E-3,-137.1210E-15
-1.8990E-3,-165.0084E-15
-3.4909E-3,-166.8445E-15
999.3968E-6,-156.3358E-15
1.1455E-3,-110.8615E-15
