,device,Pr (mC/cm^2),2 Qsw/(U+|D|),Vc (P-V),Imprint (P-V),Vc (I-V),Imprint (I-V),endurance,10^6 Pr (mC/cm^2),10^6 2 Qsw/(U+|D|),10^6 Vc,10^6 Imprint,10^7 Pr (mC/cm^2),10^7 Vc,10^7 Imprint,max Pr (mC/cm^2)
0,30um_O_1D,11.301283271317192,0.8914909343063752,0.8856611540541053,0.0886379676300495,0.9980910315643996,0.5600207915191933,2626037.0,15.758338345691788,2.7753404356378253,0.9041894871281952,0.9041894871281952,0.0,0.0,0.0,16.20208827969095
1,20um_O_NAD5R,6.852036937788716,0.5586488781187725,0.7240853727271315,0.13235987537772131,1.1207697615900543,0.7693895468953877,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36204053842715
2,30um_O_2D3R,11.426337376082374,0.9332456800912575,0.8872282167722005,0.08845329722442064,1.0365994966123253,0.6277264549693218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.187004043966638
3,30um_O_3R,11.274547608791973,0.9148513586252763,0.939329183252994,0.15579770121329317,0.998162452771794,0.42592402419612596,2894267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.228983363174706
4,20um_O_NA2D5R,10.967132738961874,0.8454274251488169,0.8352778718108311,0.051164464188928616,0.9708854465861805,0.6204756658195545,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00285971648296
5,30um_O_2R,11.454507880045556,0.8786569153619873,0.8851628567790613,0.09045286425155563,1.0662298849783838,0.5967989075672717,2511887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.311845516554524
