Vforce,Charge
1.4579E-3,000.0000E+0
-441.4290E-6,-32.0784E-15
2.3058E-3,-35.3610E-15
3.2044E-3,-24.2361E-15
-886.5127E-6,-39.8641E-15
2.4586E-3,-35.6026E-15
277.2373E-6,-21.0620E-15
-137.3661E-6,-9.2579E-15
871.8118E-6,-7.0526E-15
-1.1635E-3,-43.2445E-15
858.2671E-6,-29.3885E-15
-1.5916E-3,-20.3300E-15
425.0344E-6,-31.8407E-15
2.1867E-3,-20.7180E-15
295.8628E-6,-56.2195E-15
-441.4290E-6,-56.7608E-15
2.8986E-3,-35.3575E-15
1.0264E-3,-45.4896E-15
1.4579E-3,-37.1113E-15
-2.4462E-3,-32.8482E-15
2.1766E-3,-69.7199E-15
1.3101E-3,-78.4824E-15
297.5559E-6,-33.7696E-15
2.0305E-3,-39.1047E-15
1.8912E-3,-31.4121E-15
-2.6008E-3,-26.4665E-15
-429.5737E-6,-67.4538E-15
2.0271E-3,-57.7071E-15
-1.8889E-3,-41.7953E-15
572.8307E-6,-38.2220E-15
1.6006E-3,-14.7614E-15
727.4009E-6,-45.4643E-15
-3.7646E-3,-57.6612E-15
149.7592E-6,-29.4035E-15
-573.9846E-6,-13.4870E-15
-3.9107E-3,1.0536E-15
866.7333E-6,-42.6771E-15
2.1749E-3,-67.2087E-15
1.8844E-3,-50.6055E-15
-876.3529E-6,-27.8374E-15
727.4009E-6,-37.2871E-15
-302.0971E-6,-63.1967E-15
1.4478E-3,-39.0532E-15
1.1437E-3,-30.6829E-15
866.7333E-6,-41.5054E-15
-2.6059E-3,-67.4129E-15
129.4406E-6,-43.9607E-15
1.1606E-3,-36.2707E-15
-2.3188E-3,-25.1570E-15
586.3777E-6,-53.8022E-15
-1.3130E-3,-81.0830E-15
269.8622E-9,-67.9099E-15
-439.7344E-6,-17.0316E-15
1.4579E-3,7.1152E-15
1.3017E-3,-30.4447E-15
2.8919E-3,-94.0564E-15
-1.0275E-3,-54.1506E-15
443.6595E-6,7.7024E-15
-1.5747E-3,10.5959E-15
2.1698E-3,-24.2211E-15
-286.8592E-6,-44.6412E-15
2.6166E-3,-47.2313E-15
445.3564E-6,22.8493E-15
289.0898E-6,-18.1391E-15
2.8834E-3,10.8010E-15
-1.3181E-3,-19.2238E-15
-3.0577E-3,-8.1154E-15
-11.5845E-6,-12.0857E-15
137.9072E-6,14.1114E-15
282.3181E-6,-17.2808E-15
-1.0123E-3,-21.9335E-15
-164.4601E-6,-4.6532E-15
-1.3181E-3,-9.9968E-15
581.2969E-6,-6.4209E-15
-1.1533E-3,-7.6446E-15
1.1708E-3,-3.3794E-15
285.7035E-6,-27.9147E-15
445.3564E-6,-16.1090E-15
-135.6730E-6,-190.9284E-18
1.0179E-3,-35.0069E-15
-159.3812E-6,-39.6638E-15
-1.4489E-3,-9.3526E-15
858.2671E-6,25.0711E-15
435.1933E-6,-7.0041E-15
-4.7788E-3,-6.1758E-15
126.0515E-6,-21.1176E-15
856.5702E-6,-12.0612E-15
-589.2261E-6,12.0776E-15
1.8776E-3,7.4254E-15
735.8675E-6,-10.2487E-15
132.8264E-6,-32.7299E-15
-1.1669E-3,-14.7614E-15
-879.7406E-6,-19.4178E-15
-743.7963E-6,-60.4131E-15
-1.6052E-3,-9.5379E-15
-2.3205E-3,-35.4465E-15
-728.5562E-6,14.0606E-15
-152.6072E-6,40.2573E-15
851.4912E-6,21.8886E-15
-2.0401E-3,-60.9265E-15
839.6374E-6,7.7708E-15
20.6543E-3,199.1978E-15
33.9333E-3,418.0462E-15
51.2744E-3,479.2132E-15
63.6582E-3,597.2727E-15
79.2680E-3,800.3495E-15
96.1759E-3,996.5740E-15
110.9057E-3,1.1359E-12
123.3132E-3,1.2690E-12
140.7801E-3,1.3837E-12
151.0214E-3,1.5244E-12
170.9686E-3,1.7583E-12
185.5557E-3,1.9250E-12
201.1673E-3,2.0287E-12
218.9179E-3,2.1193E-12
231.6244E-3,2.2909E-12
246.3508E-3,2.5159E-12
263.5441E-3,2.6847E-12
275.5319E-3,2.7637E-12
293.2961E-3,2.9099E-12
310.4792E-3,3.1225E-12
322.5961E-3,3.2968E-12
339.2118E-3,3.4444E-12
350.7663E-3,3.5521E-12
370.1461E-3,3.7210E-12
383.7021E-3,3.9028E-12
399.8862E-3,4.0750E-12
413.0157E-3,4.2219E-12
426.2912E-3,4.3317E-12
444.2032E-3,4.5135E-12
459.7928E-3,4.7180E-12
473.8023E-3,4.8484E-12
489.6925E-3,4.9816E-12
504.5650E-3,5.1078E-12
516.6973E-3,5.3219E-12
533.8685E-3,5.5277E-12
550.0493E-3,5.6938E-12
564.9354E-3,5.8112E-12
578.8022E-3,5.9580E-12
596.1230E-3,6.1323E-12
609.2643E-3,6.4081E-12
627.0336E-3,6.5782E-12
642.0590E-3,6.7059E-12
654.3305E-3,6.8493E-12
670.9089E-3,7.0229E-12
688.4029E-3,7.2774E-12
701.9741E-3,7.4366E-12
718.7341E-3,7.5856E-12
732.4276E-3,7.7523E-12
746.4372E-3,7.9389E-12
760.8799E-3,8.1728E-12
776.6274E-3,8.3533E-12
792.6621E-3,8.5379E-12
811.1567E-3,8.7409E-12
825.0218E-3,8.9714E-12
837.4208E-3,9.1834E-12
853.9022E-3,9.3886E-12
871.0600E-3,9.6451E-12
882.9083E-3,9.8105E-12
897.0572E-3,10.0554E-12
913.3688E-3,10.4415E-12
925.0728E-3,10.6192E-12
944.5783E-3,10.8675E-12
956.7004E-3,11.1796E-12
976.0633E-3,11.3375E-12
991.0751E-3,11.7236E-12
1.0025E+0,12.1323E-12
1.0203E+0,12.2737E-12
1.0354E+0,12.7641E-12
1.0510E+0,13.0186E-12
1.0654E+0,13.2950E-12
1.0784E+0,13.7469E-12
1.0949E+0,14.0268E-12
1.1111E+0,14.4150E-12
1.1254E+0,14.8861E-12
1.1415E+0,15.1166E-12
1.1545E+0,15.5651E-12
1.1689E+0,15.9348E-12
1.1881E+0,16.2257E-12
1.2028E+0,16.6790E-12
1.2178E+0,17.0007E-12
1.2318E+0,17.2524E-12
1.2484E+0,17.6900E-12
1.2617E+0,17.9876E-12
1.2764E+0,18.3299E-12
1.2899E+0,18.6886E-12
1.3066E+0,18.9458E-12
1.3205E+0,19.2929E-12
