Vforce,Charge
-437.7767E-6,000.0000E+0
-1.8785E-3,-38.7200E-15
3.0450E-3,-68.5231E-15
-1.4385E-3,-71.5903E-15
576.4816E-6,-39.6947E-15
2.0443E-3,10.7192E-15
3.9221E-6,5.5946E-15
-274.7403E-6,-51.6315E-15
160.1850E-6,-93.7741E-15
148.3330E-6,-63.9337E-15
-1.5863E-3,-24.4955E-15
1.1812E-3,4.6662E-15
-2.0144E-3,-22.3961E-15
2.0426E-3,-39.1704E-15
-1.0036E-3,-49.7786E-15
1.9067E-3,-57.6375E-15
-138.7961E-6,-28.4822E-15
447.3122E-6,-45.2586E-15
285.9704E-6,-15.4203E-15
2.9108E-3,-64.4166E-15
-876.0878E-6,-89.4275E-15
1.6077E-3,-29.4164E-15
1.7453E-3,-42.7654E-15
1.4531E-3,-42.4037E-15
-874.3933E-6,-79.0690E-15
2.1752E-3,-91.0478E-15
-289.9781E-6,-91.3749E-15
1.4531E-3,-58.1049E-15
-568.6406E-6,-58.4288E-15
-588.9597E-6,-65.6149E-15
-1.2975E-3,-70.7400E-15
2.1752E-3,-91.6315E-15
-855.7659E-6,-88.5269E-15
-2.1826E-3,-93.6578E-15
2.3246E-3,-81.6395E-15
724.2820E-6,-114.1881E-15
870.3855E-6,-110.4000E-15
2.1870E-3,-101.1219E-15
442.2337E-6,-86.3629E-15
-281.5115E-6,-122.3378E-15
-592.3483E-6,-117.8700E-15
-721.5176E-6,-88.7162E-15
-4.3301E-3,-124.0072E-15
-2.8514E-6,-109.9374E-15
299.5155E-6,-120.5445E-15
-2.1588E-3,-109.8995E-15
2.4724E-3,-95.8234E-15
870.3855E-6,-121.5156E-15
873.7718E-6,-127.3247E-15
-1.0171E-3,-116.6839E-15
724.2820E-6,-120.4378E-15
719.1993E-6,-100.1978E-15
1.4514E-3,-90.2383E-15
2.2294E-6,-86.4508E-15
433.7675E-6,-88.8341E-15
-2.3117E-3,-116.5846E-15
1.8711E-3,-92.9177E-15
-295.0590E-6,-105.5869E-15
-733.3706E-6,-64.0962E-15
1.3104E-3,-121.3234E-15
-3.1968E-3,-123.0274E-15
1.3104E-3,-96.6128E-15
-7.9336E-6,-115.4528E-15
1.4683E-3,-102.7457E-15
-439.4698E-6,-59.8823E-15
880.5449E-6,-136.9905E-15
289.3567E-6,-159.9414E-15
873.7718E-6,-108.1611E-15
1.1592E-3,-61.8665E-15
2.9040E-3,-46.4198E-15
-1.8903E-3,-95.4273E-15
-2.7483E-3,-142.3753E-15
1.4311E-3,-135.1646E-15
432.0744E-6,-62.1338E-15
287.6635E-6,-49.4346E-15
749.6829E-6,-117.6259E-15
-2.7500E-3,-128.9239E-15
1.3121E-3,-125.8187E-15
2.0460E-3,-101.4567E-15
-1.1547E-3,-84.6435E-15
-1.7358E-3,-87.7134E-15
-1.8920E-3,-102.4420E-15
3.1911E-3,-90.4237E-15
-288.2850E-6,-97.6061E-15
-1.0086E-3,-95.8753E-15
-3.9104E-3,-51.6423E-15
2.7613E-3,-84.8717E-15
-1.4520E-3,-45.4368E-15
15.7741E-6,-60.1559E-15
-2.0314E-3,-105.7344E-15
291.0493E-6,-19.6763E-15
-1.1666E-3,-70.7400E-15
-2.4731E-3,-42.2776E-15
-3.1951E-3,-19.3000E-15
-1.1547E-3,-95.7268E-15
-1.4537E-3,-65.8906E-15
-142.1814E-6,-91.5833E-15
-588.9597E-6,-74.0883E-15
-573.7195E-6,11.2848E-15
-2.3304E-3,-42.5239E-15
1.2850E-3,-43.5408E-15
17.3298E-3,163.1802E-15
33.2132E-3,324.6520E-15
51.6978E-3,442.2461E-15
62.9533E-3,654.4487E-15
83.9013E-3,743.2481E-15
94.8714E-3,956.1373E-15
110.3351E-3,1.1690E-12
126.7962E-3,1.2907E-12
141.0912E-3,1.4385E-12
154.2139E-3,1.5616E-12
170.9723E-3,1.7272E-12
